00.1140,00.03.02,H,0,,,01,FMH05,N,0018,7.65,0,9.42,0,4,0,0,0,4,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Oberflächenanästhesie mittels Spray/Tropfen: Larynx u/o Hypopharynx, durch den Facharzt"
00.1150,00.03.02,H,0,,,01,FMH05,N,0018,9.57,0,11.77,0,5,0,0,0,5,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Oberflächenanästhesie mittels Spray/Tropfen: Trommelfell, inkl. Gehörgang, durch den Facharzt"
00.1160,00.03.02,H,0,,,01,FMH05,N,0018,7.65,0,9.42,0,4,0,0,0,4,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Oberflächenanästhesie mittels Einlagen, einseitig oder beidseitig, durch den Facharzt"
00.1170,00.03.02,H,0,,,01,FMH05,N,0022,1.91,0,1.87,0,1,0,0,0,1,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Oberflächenanästhesie, Kryoanästhesie, durch den Facharzt"
00.1180,00.03.02,H,0,,,01,FMH05,N,0022,5.74,0,5.6,0,3,0,0,0,3,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Lokalanästhesie mittels Injektion in Haut/Subkutis/Schleimhaut: Gesicht/Hals/Nacken/Hand, bis 20 cm²"
00.1190,00.03.02,H,0,,,01,FMH05,N,0022,3.83,0,3.73,0,2,0,0,0,2,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Lokalanästhesie mittels Injektion in Haut/Subkutis/Schleimhaut: übrige Lokalisationen, bis 20 cm²"
00.1200,00.03.02,H,0,,,01,FMH05,N,0022,9.57,0,9.34,0,5,0,0,0,5,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Lokalanästhesie mittels Injektion in Haut/Subkutis/Schleimhaut: Gesicht/Hals/Nacken/Hand, 20 bis 40 {cm2}"
00.1210,00.03.02,H,0,,,01,FMH05,N,0022,7.65,0,7.47,0,4,0,0,0,4,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Lokalanästhesie mittels Injektion in Haut/Subkutis/Schleimhaut: übrigen Lokalisationen, 20 bis 40 {cm2}"
00.1220,00.03.02,H,0,,,01,FMH05,N,0022,11.48,0,11.2,0,6,0,0,0,6,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Lokalanästhesie mittels Injektion in Haut/Subkutis/Schleimhaut: Gesicht/Hals/Nacken/Hand, mehr als 40 {cm2}"
00.1230,00.03.02,H,0,,,01,FMH05,N,0022,9.57,0,9.34,0,5,0,0,0,5,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Lokalanästhesie mittels Injektion in Haut/Subkutis/Schleimhaut: übrigen Lokalisationen, mehr als 40 {cm2}"
00.1240,00.03.02,H,0,,,01,FMH05,N,0022,7.65,0,7.47,0,4,0,0,0,4,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Leitungsanästhesie Finger/Zehen, erster Finger/Zehe"
00.1250,00.03.02,Z,0,,,01,FMH05,N,0022,3.83,0,3.73,0,2,0,0,0,2,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"+ Leitungsanästhesie Finger/Zehen, jede(r) weitere Finger/Zehe"
00.1260,00.03.02,H,0,,,01,FMH06,N,0010,55.15,0,70.58,0,25,0,0,0,30,0,1,1,01/01/01 00:00:00,03/31/06 00:00:00,01/13/06 00:00:00,Plexusanästhesie/Regionalanästhesie/Endovenösanästhesie durch Nichtanästhesisten (Operateur)
00.1310,00.03.03,H,0,,,01,FMH05,N,0022,13.39,0,13.07,0,7,0,0,0,7,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,Durchführung und Überwachung einer Desensibilisierung/Hyposensibilisierung bei Allergie mittels Injektion durch den Facharzt
00.1320,00.03.03,H,0,,,01,FMH08,N,0022,82.74,0,56.02,0,30,0,0,0,30,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,Beurteilung des Knochenmarkausstriches durch den Facharzt für Hämatologie/Onkologie
00.1325,00.03.03,H,0,,,19,FMH07,N,0022,11.48,0,9.34,0,5,0,0,0,5,0,1,1,04/01/10 00:00:00,12/31/99 00:00:00,12/23/09 00:00:00,"Insulintherapie mit Infusionspumpe, pro 5 Min."
00.1330,00.03.03,H,0,,,01,FMH07,N,0022,45.92,0,37.35,0,20,0,0,0,20,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,Beurteilung des Urinsedimentes durch den Facharzt für Nephrologie
00.1340,00.03.03,H,0,,,01,,N,0001,0,0,8.19,0,,,,,5,0,1,1,01/01/01 00:00:00,03/31/06 00:00:00,01/13/06 00:00:00,Wundtoilette/Verbandwechsel durch nichtärztliches Personal
00.1345,00.03.03,H,0,,,01,,N,0001,0,0,8.19,0,,,,,5,0,1,1,04/01/06 00:00:00,12/31/99 00:00:00,12/23/09 00:00:00,"Wundtoilette/Verbandwechsel durch nichtärztliches Personal, pro 5 Min."
00.1350,00.03.03,M,0,,,01,,N,,,,,,,,,,,,1,1,01/01/01 00:00:00,12/31/99 00:00:00,12/23/09 00:00:00,Verbandwechsel durch den Facharzt nach operativem Wundverschluss (Bestandteil von 'Allgemeine Grundleistungen')
00.1360,00.03.03,M,0,,,01,,N,,,,,,,,,,,,1,1,01/01/01 00:00:00,12/31/99 00:00:00,12/23/09 00:00:00,Wundtoilette durch den Facharzt (Bestandteil von 'Allgemeine Grundleistungen')
00.1370,00.03.03,H,0,,,01,FMH05,A,0022,3.83,0,28.01,0,2,0,0,0,15,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Nachbetreuung/Betreuung/Überwachung in der Arztpraxis, pro 15 Min."
00.1380,00.03.03,H,0,,,01,FMH05,N,0022,11.48,0,9.34,0,5,0,0,0,5,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,"Reanimation durch den Facharzt ausserhalb des Schockraums, pro 5 Min."
00.1390,00.03.03,H,0,,,01,FMH05,N,0022,38.26,0,37.35,0,20,0,0,0,20,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,Feststellen des Todes durch den Facharzt 
00.1400,00.03.03,H,0,,,02,FMH05,N,0022,9.57,0,9.34,0,5,0,0,0,5,0,1,1,01/01/01 00:00:00,03/31/07 00:00:00,01/08/07 00:00:00,"Legalinspektion durch den Facharzt, pro 5 Min."
00.1410,00.03.03,H,0,,,01,FMH06,N,0049,218.78,72.93,296.53,1,35,0,0,0,35,0,1,1,01/01/01 00:00:00,12/31/99 00:00:00,11/08/01 00:00:00,Intraoperatives Warten auf Ergebnis der Schnellschnittuntersuchung
